#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.M336" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:site" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:site" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:site" name="distribution">
#            <parameter id="gammaShape.s:site" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:site" name="distribution">
#            <parameter id="kappa.s:site" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@M336" id="treeLikelihood.M336" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:site" shape="@gammaShape.s:site" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:site" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:site" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:site" kappa="@kappa.s:site" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:site" id="estimatedFreqs.s:site" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	gammaShape	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
507500	-6546.8638603267855	-6621.3907935827865	74.52693325600141	-6621.3907935827865	0.04467701400372598	76.5509113739714	53.408155195860346	2.1201175987936782	0.11065923154568374	0.18875112375455194	0.29672740106424883	0.26943652366444104	0.2450849515167582
510000	-6550.783620483109	-6625.256182643678	74.47256216056864	-6625.256182643678	0.04908554422801592	76.49654027853863	47.27124241242955	2.1201175987936782	0.11065923154568374	0.18875112375455194	0.2863156922552385	0.2735603216467871	0.25137286234342243
512500	-6555.358149406943	-6629.519304387108	74.16115498016443	-6629.519304387108	0.04870007438061028	75.95225751325239	45.200971707874324	1.5431519671093188	0.11261681537282428	0.18221612380479169	0.2863156922552385	0.2800953215965474	0.25137286234342243
515000	-6541.124174921619	-6614.181883109934	73.05770818831482	-6614.181883109934	0.04874030533283241	74.99124862554795	47.953422103437966	1.8900006400807983	0.11261681537282428	0.18221612380479169	0.2863156922552385	0.2800953215965474	0.25137286234342243
517500	-6554.168854850322	-6626.6330906490475	72.46423579872574	-6626.6330906490475	0.05029627270654249	74.54681955179358	54.24529450256479	2.2641302641073584	0.11261681537282428	0.18221612380479169	0.2863156922552385	0.2800953215965474	0.25137286234342243
520000	-6544.048304636681	-6616.352620674491	72.30431603780985	-6616.352620674491	0.05602269640178853	74.14834783304984	41.30522514448312	1.626121075260902	0.13127446771668597	0.18221612380479169	0.2863156922552385	0.2800953215965474	0.25137286234342243
522500	-6546.5006667347925	-6618.750922299224	72.25025556443123	-6618.750922299224	0.05084167412045823	74.17669190346587	64.741111895797	1.8124991000055897	0.13708356939569763	0.18221612380479169	0.2863156922552385	0.28798855969525533	0.24347962424471445
525000	-6549.52889049881	-6621.9370292329195	72.40813873410954	-6621.9370292329195	0.05010705355962876	74.34212357788019	42.76111776404972	1.8124991000055897	0.14463207413170398	0.18384825752648373	0.2863156922552385	0.2773796411688112	0.2524564090494666
527500	-6554.999330496649	-6626.000606297148	71.00127580049866	-6626.000606297148	0.054072519022247426	72.87522118929074	41.87925170123561	1.6943993268491027	0.13304107374617616	0.18384825752648373	0.2863156922552385	0.268097058421329	0.26173899179694876
530000	-6553.855118110376	-6621.945597430067	68.09047931969128	-6621.945597430067	0.05681113168261219	70.03597316513216	69.92410815391717	1.869157222565324	0.13304107374617616	0.18384825752648373	0.2863156922552385	0.268097058421329	0.26173899179694876
532500	-6548.836989382328	-6620.157864777982	71.32087539565315	-6620.157864777982	0.051306326733846976	73.40432675055568	60.74517673654541	2.269677919919181	0.11132158272523827	0.18384825752648373	0.2655123407243128	0.28890040995225474	0.26173899179694876
535000	-6565.716524140016	-6635.563418491912	69.84689435189586	-6635.563418491912	0.05512027585207945	71.93184616126979	51.59660900904425	2.269677919919181	0.11282203719663561	0.18384825752648373	0.2655123407243128	0.3004671729659951	0.2501722287832084
537500	-6549.909366719961	-6624.104252830198	74.1948861102362	-6624.104252830198	0.049955518418820496	76.27983791961013	59.03958689833166	2.269677919919181	0.11282203719663561	0.17929714142669706	0.27676438537347947	0.2937662444166151	0.2501722287832084
540000	-6552.179656869957	-6625.424538551547	73.24488168158909	-6625.424538551547	0.051566510659548606	75.23521099658551	50.75959341199055	2.030278633952256	0.11282203719663561	0.1780135954653004	0.298884776307095	0.29290849178908557	0.2301931364385191
542500	-6549.644274861256	-6621.513005950255	71.86873108899943	-6621.513005950255	0.049354113523318054	73.83576032802549	47.542059855593706	1.9929169516682987	0.1045162478720515	0.2041497629202793	0.27274860885211605	0.29290849178908557	0.2301931364385191
545000	-6549.520420613071	-6623.944828940152	74.42440832708051	-6623.944828940152	0.04583759839612062	76.41013653215174	48.15944772367867	1.9929169516682987	0.12321521391722477	0.1970362167043182	0.27274860885211605	0.3047633066869098	0.225451867756656
547500	-6548.877525476187	-6622.461146510616	73.5836210344298	-6622.461146510616	0.051625560032685334	75.62149373470868	59.510075003702774	2.119885631613049	0.1246458245278253	0.1970362167043182	0.27274860885211605	0.3047633066869098	0.225451867756656
550000	-6551.871060314647	-6624.075473981179	72.20441366653174	-6624.075473981179	0.053885557231138755	74.24294020093572	55.621611276713004	2.1293536375831894	0.12154609559501757	0.1970362167043182	0.27274860885211605	0.3047633066869098	0.225451867756656
552500	-6545.826396893736	-6619.07486575532	73.2484688615843	-6619.07486575532	0.05185439208261887	75.2794786783876	52.015189009329305	2.1293536375831894	0.11402937799434158	0.1970362167043182	0.2844250241907751	0.28672188758236083	0.23181687152254596
555000	-6547.54514018533	-6620.665070471513	73.1199302861837	-6620.665070471513	0.04748602861591276	75.01173513049565	39.50966128860977	1.7841953091343543	0.11402937799434158	0.1789087236711374	0.2759309064853783	0.2952160052877576	0.24994436455572677
557500	-6549.848841930963	-6620.976564012079	71.12772208111522	-6620.976564012079	0.05415878582401183	73.03439441204573	41.65694943243009	1.7895380868321487	0.1267096709622217	0.1789087236711374	0.2759309064853783	0.2952160052877576	0.24994436455572677
560000	-6559.985970677225	-6629.304868555214	69.31889787798934	-6629.304868555214	0.05658133213656103	71.35301745660009	37.385414471618	2.1052327874768046	0.1267096709622217	0.20314101720676433	0.2759309064853783	0.2952160052877576	0.22571207102009982
562500	-6552.238532443093	-6624.813908738393	72.57537629529989	-6624.813908738393	0.05370274490617736	74.60949587391063	45.57479141047664	2.1052327874768046	0.1267096709622217	0.2149863597168029	0.2759309064853783	0.28337066277771905	0.22571207102009982
565000	-6551.54332449277	-6623.171543092359	71.62821859958862	-6623.171543092359	0.05194260812307876	73.63845452000461	44.79946911524626	2.0453172657720624	0.1267096709622217	0.2149863597168029	0.2759309064853783	0.28337066277771905	0.22571207102009982
567500	-6553.681639276103	-6628.7785059220005	75.09686664589789	-6628.7785059220005	0.04779092329305904	77.06772378393543	43.52968916336018	2.0625813492758933	0.08043308311107822	0.18462112376057432	0.28032982573349446	0.2784137011066862	0.25663534939924515
570000	-6550.8157742855665	-6621.844726611855	71.02895232628809	-6621.844726611855	0.05000560785578305	73.03455034910303	67.47242141792874	2.0625813492758933	0.11517396788846236	0.17750756462897366	0.28744338486509513	0.2784137011066862	0.25663534939924515
572500	-6541.60456699454	-6615.088934952283	73.48436795774303	-6615.088934952283	0.048210909794789786	75.47537269731119	44.988408370239796	2.0625813492758933	0.10058068464168365	0.18167426930208905	0.28744338486509513	0.2784137011066862	0.25246864472612973
575000	-6549.02175491544	-6621.821766703104	72.80001178766386	-6621.821766703104	0.051333504992707044	74.73512224519928	47.201867529983595	1.9235606375884295	0.10058068464168365	0.18167426930208905	0.28744338486509513	0.27765949737966544	0.25322284845315046
577500	-6547.283971865009	-6618.6091544745095	71.32518260950002	-6618.6091544745095	0.052826256479941526	73.29880973933125	40.355614230749744	1.9235606375884295	0.13909735693749634	0.20105218045145243	0.28744338486509513	0.27765949737966544	0.23384493730378708
580000	-6546.202799007297	-6618.284258398548	72.0814593912523	-6618.284258398548	0.05435075481104663	74.00769308124171	61.050453930355175	1.807075915762946	0.13909735693749634	0.20105218045145243	0.28744338486509513	0.27765949737966544	0.23384493730378708
582500	-6558.688564855462	-6626.978438734095	68.28987387863317	-6626.978438734095	0.05966601039167969	70.4072739352278	53.693738222612424	2.2855321156421455	0.13909735693749634	0.20105218045145243	0.28744338486509513	0.27765949737966544	0.23384493730378708
585000	-6543.141886385683	-6616.300610574765	73.15872418908164	-6616.300610574765	0.05145532738164396	75.14025239062764	45.980232898668	1.943096501538477	0.13909735693749634	0.20105218045145243	0.28504174974699237	0.2800611324977682	0.23384493730378708
587500	-6558.127005564876	-6632.704408765789	74.57740320091277	-6632.704408765789	0.05220780685456348	76.52230471941041	56.36826626075654	1.904440299590799	0.11811861347163538	0.18337635999536628	0.28504174974699237	0.29773695295385433	0.23384493730378708
590000	-6554.077223489406	-6624.678117172309	70.60089368290294	-6624.678117172309	0.05440905211388505	72.54217465408223	54.04028964029074	1.904440299590799	0.11449806615329493	0.19519509478476776	0.28504174974699237	0.28591821816445284	0.23384493730378708
592500	-6551.618006727822	-6623.652406818036	72.03440009021443	-6623.652406818036	0.05507704099463167	73.99933695406288	55.59573393050481	1.904440299590799	0.1381539588224445	0.19519509478476776	0.28504174974699237	0.28591821816445284	0.23384493730378708
595000	-6547.011263977158	-6619.34756450777	72.33630053061226	-6619.34756450777	0.04700709575643897	74.30123739446071	58.03419890529903	1.904440299590799	0.1381539588224445	0.19519509478476776	0.28504174974699237	0.28591821816445284	0.23384493730378708
597500	-6551.30966248289	-6621.862220320494	70.55255783760335	-6621.862220320494	0.051502280021845835	72.5344947100823	66.89721131975597	1.9879920502757575	0.12140465548941459	0.18110404828486293	0.2991327962468972	0.28223898323007807	0.23752417223816186
600000	-6554.472697855098	-6628.367864755119	73.89516690002087	-6628.367864755119	0.04555749827777993	75.86538811319596	53.47107352902731	1.9589120794715902	0.12140465548941459	0.18110404828486293	0.2991327962468972	0.28223898323007807	0.23752417223816186
602500	-6558.657776566856	-6628.83630931892	70.17853275206389	-6628.83630931892	0.053986299018255954	72.12925793890014	42.033800253982854	1.8999281826264465	0.125772386470195	0.17671790551109132	0.2991327962468972	0.28223898323007807	0.24191031501193347
605000	-6558.611357723584	-6630.941583760657	72.33022603707268	-6630.941583760657	0.05034227561246158	74.28095122390893	41.070749314646044	1.8999281826264465	0.125772386470195	0.17394977204080475	0.2991327962468972	0.27542660420636006	0.2514908275059381
607500	-6550.2209708098035	-6622.87212825842	72.65115744861689	-6622.87212825842	0.053070534365687067	74.59170149987294	46.23016521759949	1.8748593885039333	0.125772386470195	0.19476128603180587	0.2967748674568492	0.2569730190054069	0.2514908275059381
610000	-6549.129811277022	-6620.9858881910395	71.85607691401732	-6620.9858881910395	0.05075322608911487	73.79662096527338	54.26747304348113	1.8748593885039333	0.125772386470195	0.20330833722135938	0.2963428685240301	0.2569730190054069	0.24337577524920373
612500	-6552.791980604682	-6625.913914364129	73.12193375944652	-6625.913914364129	0.05133272271890892	75.03739391379418	41.07766030693857	1.8133189658529947	0.125772386470195	0.20385902585687904	0.2957921798885104	0.2569730190054069	0.24337577524920373
615000	-6558.394149257375	-6630.549620490107	72.15547123273204	-6630.549620490107	0.05279464695136145	74.1032997166123	49.71042453217548	1.8927900797269912	0.125772386470195	0.20385902585687904	0.2957921798885104	0.28596111028999827	0.21438768396461236
617500	-6556.3108804885915	-6629.626405814995	73.31552532640417	-6629.626405814995	0.049706259603320924	75.26395379986258	53.18700894012525	1.8927900797269912	0.12637237604833776	0.19640880716455608	0.2524485660683181	0.29211809100086206	0.2590245357662639
620000	-6559.906683849201	-6631.947614164543	72.04093031534235	-6631.947614164543	0.05341662294318108	74.03669666642926	44.2241515090199	2.010044648571274	0.12637237604833776	0.19609943330418608	0.2726537956519699	0.3027550276345488	0.22849174340929534
622500	-6544.527678614295	-6615.1389330065085	70.6112543922136	-6615.1389330065085	0.05185744657534322	72.60702074330051	32.93197746916383	2.010044648571274	0.12637237604833776	0.19609943330418608	0.3004024389959548	0.2750063842905639	0.22849174340929534
625000	-6549.427535543402	-6624.179427645717	74.75189210231507	-6624.179427645717	0.04864949509164984	76.74765845340198	55.98355769014994	2.010044648571274	0.12637237604833776	0.19609943330418608	0.3004024389959548	0.2750063842905639	0.22849174340929534
627500	-6549.124576389151	-6625.057600514675	75.93302412552394	-6625.057600514675	0.04314224255414269	77.92767069466346	65.11647604709238	2.010044648571274	0.12525259410094441	0.19218067822729412	0.2840712657058606	0.2750063842905639	0.24874167177628148
630000	-6556.044560577638	-6626.099676858885	70.05511628124754	-6626.099676858885	0.05776758934627959	72.05229357343234	39.250613700283736	2.010044648571274	0.127783317146227	0.19218067822729412	0.2840712657058606	0.2902845594879639	0.2334634965788815
632500	-6559.414101464231	-6629.839936701655	70.4258352374232	-6629.839936701655	0.056623021532960664	72.423012529608	59.29475993483685	2.010044648571274	0.127783317146227	0.18726588851782852	0.2889860554153262	0.2683967630446016	0.2553512930222438
635000	-6556.37802295176	-6628.429258804031	72.05123585227106	-6628.429258804031	0.04936620480465766	74.04841314445586	42.471123550419705	2.010044648571274	0.127783317146227	0.2038213366907097	0.27950622554182303	0.2683967630446016	0.24827567472286577
637500	-6546.773423630866	-6619.092020041195	72.31859641032842	-6619.092020041195	0.05079572808037381	74.31636098384493	51.14559978132819	2.010044648571274	0.12837059847792864	0.2038213366907097	0.28413018629423537	0.26377280229218925	0.24827567472286577
640000	-6547.794599168387	-6620.9047239935235	73.1101248251364	-6620.9047239935235	0.05116592642527257	75.09979243926777	50.83438856569038	2.010044648571274	0.12027363909279577	0.2038213366907097	0.28413018629423537	0.26377280229218925	0.24827567472286577
642500	-6543.256028132514	-6616.568740494233	73.31271236171841	-6616.568740494233	0.04895210254419367	75.30237997584979	52.60149257511691	2.010044648571274	0.12027363909279577	0.19775864350915373	0.2901928794757913	0.26377280229218925	0.24827567472286577
645000	-6545.183902186382	-6620.158836516629	74.9749343302478	-6620.158836516629	0.04691517904912239	76.96460194437918	51.942381574536306	2.010044648571274	0.12027363909279577	0.19775864350915373	0.2901928794757913	0.26377280229218925	0.24827567472286577
647500	-6549.476941271695	-6621.597905680748	72.12096440905317	-6621.597905680748	0.05620130393417626	74.13779696423475	51.222768537855906	2.140722823741536	0.09535015985770753	0.19637777490003383	0.2915737480849112	0.26377280229218925	0.24827567472286577
650000	-6558.746379247753	-6630.458163060991	71.71178381323766	-6630.458163060991	0.053489110275157535	73.7151156744894	37.36187612986471	2.106672061255501	0.09535015985770753	0.19637777490003383	0.2915737480849112	0.26377280229218925	0.24827567472286577
652500	-6552.622328187491	-6625.25937719978	72.63704901228918	-6625.25937719978	0.048306478322299284	74.47877976714518	41.68702937728237	1.6457294481782463	0.12088268545567125	0.19637777490003383	0.2915737480849112	0.26377280229218925	0.24827567472286577
655000	-6552.877901393856	-6624.721484892749	71.84358349889337	-6624.721484892749	0.05193737071726652	73.81760702559892	54.38471869767176	1.944714787912991	0.1309388364793636	0.19637777490003383	0.2915737480849112	0.26377280229218925	0.24827567472286577
657500	-6546.070283488018	-6621.394892239789	75.32460875177188	-6621.394892239789	0.047905955619525285	77.29636369362298	54.57254569449231	1.944714787912991	0.12867025162491685	0.19922149947801654	0.2915737480849112	0.26116711317899516	0.24803763925807712
660000	-6548.166092535953	-6617.621885048992	69.45579251303967	-6617.621885048992	0.05865947576057708	71.42479678482557	36.21005052277468	1.944714787912991	0.12591958155971994	0.19922149947801654	0.2876883002204942	0.26116711317899516	0.25192308712249417
662500	-6551.492194562784	-6624.689189296516	73.19699473373188	-6624.689189296516	0.04966540210392357	75.12689327328155	47.48563411705458	1.8919148269017994	0.10819775324008979	0.19967466169641274	0.287235138002098	0.26116711317899516	0.25192308712249417
665000	-6555.750133858143	-6626.499693609183	70.74955975104004	-6626.499693609183	0.05411539650414052	72.69433963469892	51.07301828287433	1.88773974699053	0.12477435813680855	0.19967466169641274	0.287235138002098	0.2885916099244597	0.22449859037702966
667500	-6542.140370879462	-6616.156929765702	74.01655888624053	-6616.156929765702	0.04900444928024535	75.96488348524309	53.567374859979125	1.9102244196783575	0.11919675437936472	0.19967466169641274	0.287235138002098	0.27519378719890525	0.23789641310258414
670000	-6546.028712804371	-6616.471544088149	70.44283128377798	-6616.471544088149	0.05073902577192989	72.36748489300385	39.02873394476262	1.8213361170744775	0.13169111630491484	0.19967466169641274	0.287235138002098	0.27519378719890525	0.23789641310258414
672500	-6544.013916192732	-6619.506119998463	75.4922038057313	-6619.506119998463	0.0458565106537313	77.3770146991919	54.61885078392035	1.8213361170744775	0.09184840053965472	0.19605889768765764	0.28713940977462704	0.2752895154263762	0.24151217711133924
675000	-6544.5671535415295	-6619.813223659214	75.24607011768421	-6619.813223659214	0.0497194690487855	77.13088101114482	59.9661549690724	1.8213361170744775	0.09184840053965472	0.19605889768765764	0.28713940977462704	0.2752895154263762	0.24151217711133924
677500	-6554.90437020485	-6626.927185294852	72.02281509000167	-6626.927185294852	0.05509440991691049	73.98420038343653	47.46892685400214	1.9245106713466011	0.12647095562108596	0.19605889768765764	0.29134669426933757	0.27108223093166567	0.24151217711133924
680000	-6551.038081306944	-6624.208097487885	73.17001618094132	-6624.208097487885	0.04633033016864317	75.11918105938035	39.39303288549303	1.9183978771797687	0.11672553369118836	0.19605889768765764	0.27627014240349645	0.28188911637088643	0.24578184353795962
682500	-6552.331763830535	-6621.6252443555595	69.29348052502411	-6621.6252443555595	0.05260298693717579	71.26980382741661	73.44915330825548	1.9055840358420628	0.14907661824017035	0.19605889768765764	0.27627014240349645	0.28188911637088643	0.24578184353795962
685000	-6557.597669026356	-6633.201341241303	75.60367221494784	-6633.201341241303	0.04502199252675621	77.65544933097786	70.70211527880468	2.168501404050218	0.11931963434732831	0.19605889768765764	0.2894093361025779	0.277829786222921	0.2367019799868436
687500	-6556.343383627155	-6627.839613057109	71.49622942995397	-6627.839613057109	0.05185163268362199	73.56059478637754	53.012144757172216	2.168501404050218	0.13190787474087168	0.19605889768765764	0.2894093361025779	0.277829786222921	0.2367019799868436
690000	-6544.839047576796	-6619.52680911556	74.68776153876443	-6619.52680911556	0.04988850344452193	76.716529286801	63.341274589118235	2.078718211552316	0.13190787474087168	0.19605889768765764	0.2894093361025779	0.277829786222921	0.2367019799868436
692500	-6544.119146123793	-6616.537923707841	72.41877758404839	-6616.537923707841	0.05420882686911707	74.43250527334489	46.59960437954142	2.078718211552316	0.11686781600080862	0.19605889768765764	0.2894093361025779	0.277829786222921	0.2367019799868436
695000	-6548.507030366669	-6619.7010664782565	71.19403611158741	-6619.7010664782565	0.05182076511009288	73.20776380088391	42.93368185222243	2.078718211552316	0.11686781600080862	0.19605889768765764	0.2894093361025779	0.277829786222921	0.2367019799868436
697500	-6552.68218393141	-6624.807528496836	72.1253445654262	-6624.807528496836	0.052385260472167065	74.13938881471553	52.22988724815804	2.078718211552316	0.11718437599363354	0.21204325531561874	0.2734249784746168	0.2808301400091759	0.2337016262005887
700000	-6554.980865547407	-6625.901045691861	70.92018014445453	-6625.901045691861	0.0560904115672879	72.81271323099502	40.11511130700995	1.7782696581268354	0.11718437599363354	0.21204325531561874	0.2734249784746168	0.2808301400091759	0.2337016262005887
702500	-6543.108127307733	-6617.601722586942	74.49359527920845	-6617.601722586942	0.044883051110226474	76.45522509506426	46.87089397936861	1.9480834830661955	0.11718437599363354	0.21204325531561874	0.27251046239113347	0.2817446560926592	0.2337016262005887
705000	-6549.129981855697	-6624.167668150546	75.03768629484895	-6624.167668150546	0.04789870057825357	77.08949519124866	49.24013819834489	2.147498300347409	0.12764633220881594	0.21204325531561874	0.27251046239113347	0.2817446560926592	0.2337016262005887
707500	-6550.59052122703	-6623.931041514011	73.34052028698075	-6623.931041514011	0.049028085508239956	75.17683944586825	39.23785159078529	1.6414674014417883	0.11722924551208794	0.21204325531561874	0.2876996838465033	0.26557681430466007	0.234680246533218
710000	-6550.312362335667	-6623.8344483756555	73.52208603998818	-6623.8344483756555	0.05133971418944452	75.41581265209389	49.60460050130447	1.7810741445469527	0.11722924551208794	0.18843367755970164	0.27880774741945197	0.26557681430466007	0.26718176071618643
712500	-6543.640902622522	-6616.446734084082	72.80583146155978	-6616.446734084082	0.053124987591288475	74.69025007778988	41.79785350458545	1.7810741445469527	0.10792124963649627	0.2028149661739367	0.28459226529741527	0.26557681430466007	0.24701595422398806
715000	-6548.7866655433545	-6622.930517966959	74.1438524236043	-6622.930517966959	0.05049844041427662	76.04347610811018	40.04030013593095	1.7483314270285202	0.136550344738618	0.2028149661739367	0.28459226529741527	0.26557681430466007	0.24701595422398806
717500	-6552.97942233401	-6626.195434871486	73.21601253747619	-6626.195434871486	0.04914446369965271	75.14977350869188	47.820276822403585	1.8758980851258251	0.11856702233870255	0.2028149661739367	0.28459226529741527	0.26557681430466007	0.24701595422398806
720000	-6548.566172312731	-6621.11215761784	72.5459853051086	-6621.11215761784	0.05074029840685929	74.50353628897687	73.03575101791404	1.9363611499799107	0.11784254151456558	0.2028149661739367	0.28459226529741527	0.26557681430466007	0.24701595422398806
722500	-6550.643132992101	-6623.747307999789	73.10417500768857	-6623.747307999789	0.04741760631680744	75.10132951810213	48.02525645847951	2.0347852187170288	0.11784254151456558	0.2028149661739367	0.29864991505244126	0.26557681430466007	0.23295830446896207
725000	-6551.709498075455	-6626.147751888646	74.43825381319097	-6626.147751888646	0.04716440330060363	76.31119320206273	52.035992006023235	1.8670977796890316	0.06132440419639654	0.18833823302432826	0.29864991505244126	0.2737160692097884	0.23929578271344218
727500	-6547.36818736063	-6621.286521921876	73.91833456124549	-6621.286521921876	0.04651277351311309	75.99173061007986	82.76685412633509	2.2444195381237257	0.11112540903762529	0.18833823302432826	0.29864991505244126	0.27678291800950217	0.2362289339137284
730000	-6547.422452467524	-6622.85584389176	75.43339142423652	-6622.85584389176	0.04423559180156356	77.50513629271188	50.337424726024864	2.24019686506493	0.11112540903762529	0.18833823302432826	0.29864991505244126	0.27678291800950217	0.2362289339137284
732500	-6544.534549903842	-6618.212374240722	73.67782433688033	-6618.212374240722	0.04919862502332801	75.68128803991576	56.9806652460802	2.0390758460326452	0.12243432064608768	0.1894117257174101	0.29757642235935944	0.27678291800950217	0.2362289339137284
735000	-6557.142878862161	-6630.400181964829	73.25730310266839	-6630.400181964829	0.052494575109306836	75.26076680570381	55.5115826042316	2.0390758460326452	0.12243432064608768	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
737500	-6554.708138278879	-6625.048747267967	70.34060898908811	-6625.048747267967	0.055495169489466326	72.37922528361453	44.35484867686385	2.1273387364872547	0.12243432064608768	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
740000	-6563.355177927261	-6634.610848985177	71.25567105791525	-6634.610848985177	0.05272409497393689	73.29428735244167	41.45563834445975	2.1273387364872547	0.12243432064608768	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
742500	-6562.46548147536	-6633.780124119245	71.31464264388438	-6633.780124119245	0.05684465408912684	73.24531713282258	37.4487996192372	1.8041788615268919	0.14472253691069686	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
745000	-6552.636831777468	-6624.7640702877	72.12723851023225	-6624.7640702877	0.05316176133457894	74.05791299917044	58.80667613318127	1.8041788615268919	0.14472253691069686	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
747500	-6552.785209657344	-6625.901766688816	73.11655703147119	-6625.901766688816	0.04783212111437244	75.15833189389741	55.4564719438825	2.0792011940360213	0.14472253691069686	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
750000	-6555.329959771898	-6624.9020993544145	69.57213958251647	-6624.9020993544145	0.056333506068711	71.60334061801208	45.110899214909786	2.0792011940360213	0.13414870998008752	0.1894117257174101	0.272363493018731	0.27678291800950217	0.26144186325435687
752500	-6546.026739423765	-6620.788384741	74.76164531723536	-6620.788384741	0.04456043353028439	76.7833553505036	52.994533774205934	2.1150014451610812	0.11042104681811123	0.1894117257174101	0.272363493018731	0.2827917970016797	0.2554329842621793
755000	-6565.413004780275	-6636.181995977434	70.76899119715924	-6636.181995977434	0.05868433967937567	72.80974682404626	50.20743098593876	2.1150014451610812	0.1294666404369015	0.1894117257174101	0.272363493018731	0.2827917970016797	0.2554329842621793
757500	-6549.601539072145	-6617.553553447025	67.95201437487935	-6617.553553447025	0.05492842049420448	69.91799742721926	67.81606773080821	1.9284693562170003	0.1294666404369015	0.18743589897873755	0.2781388977230769	0.30062326994608324	0.2338019333521024
760000	-6554.11434666804	-6627.646803686873	73.53245701883344	-6627.646803686873	0.05460248377398507	75.43939019864497	54.87715109142121	1.7834408368664934	0.1294666404369015	0.18743589897873755	0.2781388977230769	0.30062326994608324	0.2338019333521024
762500	-6557.4377951368415	-6627.156073631541	69.71827849469972	-6627.156073631541	0.053369121786904596	71.59035308380628	30.7408946089784	1.7834408368664934	0.09460804973193372	0.17673266523781467	0.2791314062216818	0.29963076144747836	0.24450516709302528
765000	-6547.806594239869	-6622.172857528629	74.36626328876018	-6622.172857528629	0.04729244119533436	76.23833787786674	45.54043940252591	1.7834408368664934	0.09460804973193372	0.19515004947038975	0.2869848319204883	0.27335995151609677	0.24450516709302528
767500	-6545.513336318276	-6618.838592134399	73.32525581612272	-6618.838592134399	0.052676660048611886	75.23053556093159	52.29082266905138	1.7834408368664934	0.12781320543423083	0.19515004947038975	0.2869848319204883	0.27335995151609677	0.24450516709302528
770000	-6545.781840443002	-6618.610725846231	72.82888540322864	-6618.610725846231	0.04994812635495078	74.94888977774042	39.41431436079197	2.3504440597104317	0.11655324442751257	0.19515004947038975	0.2869848319204883	0.27335995151609677	0.24450516709302528
